Bucket arxiv-derivative-flattened contains 1798 matching objects
id,executionLatency,user,system,finalExecutionLatency,finalUser,finalSystem
199,6052,3113,560,12,5306,1040
199,7051,3518,609,12,5306,1040
199,8052,3849,682,12,5306,1040
199,9054,4381,802,12,5306,1040
199,10054,4683,876,12,5306,1040
199,11055,5073,1000,12,5306,1040
200,1042,495,220,12,3809,2407
200,2057,768,396,12,3809,2407
200,3060,1104,656,12,3809,2407
200,4062,1516,892,12,3809,2407
200,5064,1849,1088,12,3809,2407
200,6065,2198,1285,12,3809,2407
200,7082,2519,1446,12,3809,2407
200,8083,2752,1661,12,3809,2407
200,9082,3030,1870,12,3809,2407
200,10082,3314,2063,12,3809,2407
200,11083,3597,2265,12,3809,2407
201,1041,605,125,11,3679,1153
201,2042,954,196,11,3679,1153
201,3042,1254,261,11,3679,1153
201,4042,1520,375,11,3679,1153
201,5042,1752,464,11,3679,1153
201,6043,1996,515,11,3679,1153
201,7043,2258,629,11,3679,1153
201,8043,2644,794,11,3679,1153
201,9043,2906,900,11,3679,1153
201,10048,3312,1018,11,3679,1153
201,11048,3654,1153,11,3679,1153
203,1053,771,185,8,5731,1298
203,2054,1460,392,8,5731,1298
203,3054,2191,658,8,5731,1298
203,4054,3048,799,8,5731,1298
203,5054,3788,1019,8,5731,1298
203,6055,4466,1146,8,5731,1298
203,7057,5280,1250,8,5731,1298
204,1046,693,119,20,4117,1083
204,2046,941,162,20,4117,1083
204,3046,1220,195,20,4117,1083
204,4046,1364,251,20,4117,1083
204,5047,1596,327,20,4117,1083
204,6047,1824,368,20,4117,1083
204,7047,2016,397,20,4117,1083
204,8047,2173,432,20,4117,1083
204,9049,2398,491,20,4117,1083
204,10049,2610,570,20,4117,1083
204,11049,2732,627,20,4117,1083
204,12049,2838,683,20,4117,1083
204,13050,3038,734,20,4117,1083
204,14050,3222,776,20,4117,1083
204,15050,3356,825,20,4117,1083
204,16049,3461,868,20,4117,1083
204,17051,3596,928,20,4117,1083
204,18058,3788,995,20,4117,1083
204,19057,3949,1046,20,4117,1083
205,1035,634,168,7,3938,950
205,2036,1294,279,7,3938,950
205,3036,1940,405,7,3938,950
205,4036,2495,537,7,3938,950
205,5036,2991,644,7,3938,950
205,6037,3314,740,7,3938,950
205,7044,3709,896,7,3938,950
206,1044,425,61,14,2894,363
206,2044,604,95,14,2894,363
206,3052,855,113,14,2894,363
206,4052,1066,139,14,2894,363
206,5052,1182,171,14,2894,363
206,6052,1420,184,14,2894,363
206,7053,1594,200,14,2894,363
206,8054,1773,217,14,2894,363
206,9054,1995,233,14,2894,363
206,10054,2240,261,14,2894,363
206,11054,2447,282,14,2894,363
206,12054,2555,307,14,2894,363
206,13054,2742,343,14,2894,363
207,1048,779,131,11,4195,659
207,2049,1274,227,11,4195,659
207,3050,1502,254,11,4195,659
207,4049,1869,336,11,4195,659
207,5050,2331,382,11,4195,659
207,6050,2656,446,11,4195,659
207,7049,2951,489,11,4195,659
207,8050,3248,506,11,4195,659
207,9050,3601,565,11,4195,659
207,10051,3863,624,11,4195,659
207,11059,4182,651,11,4195,659
208,1052,718,156,14,4235,953
208,2053,1043,218,14,4235,953
208,3058,1320,296,14,4235,953
208,4058,1501,355,14,4235,953
208,5058,1745,434,14,4235,953
208,6059,2137,502,14,4235,953
208,7058,2367,515,14,4235,953
208,8058,2536,563,14,4235,953
208,9059,2928,655,14,4235,953
208,10059,3199,705,14,4235,953
208,11059,3406,731,14,4235,953
208,12059,3665,763,14,4235,953
208,13059,3880,863,14,4235,953
208,14059,4220,941,14,4235,953
209,1049,708,184,7,4964,936
209,2052,1422,330,7,4964,936
209,3053,2268,476,7,4964,936
209,4053,3134,592,7,4964,936
209,5054,3932,705,7,4964,936
209,6056,4491,790,7,4964,936
210,1047,836,122,11,4256,624
210,2048,1268,175,11,4256,624
210,3049,1574,217,11,4256,624
210,4048,1840,242,11,4256,624
210,5049,2194,295,11,4256,624
210,6048,2520,348,11,4256,624
210,7049,2944,408,11,4256,624
210,8051,3296,436,11,4256,624
210,9059,3629,500,11,4256,624
210,10058,3890,548,11,4256,624
210,11059,4160,608,11,4256,624
211,1048,516,79,8,2671,839
211,2049,762,213,8,2671,839
211,3049,1086,280,8,2671,839
211,4056,1513,396,8,2671,839
211,5056,1855,522,8,2671,839
211,6061,2113,639,8,2671,839
211,7072,2372,723,8,2671,839
211,8073,2656,839,8,2671,839
212,1041,553,74,12,3484,887
212,2041,932,172,12,3484,887
212,3041,1241,204,12,3484,887
212,4043,1490,270,12,3484,887
212,5043,1861,350,12,3484,887
212,6043,2099,428,12,3484,887
212,7044,2435,499,12,3484,887
212,8044,2618,552,12,3484,887
212,9044,2940,654,12,3484,887
212,10044,3258,762,12,3484,887
212,11044,3423,849,12,3484,887
213,1040,314,85,18,3903,1044
213,2047,673,169,18,3903,1044
213,3050,846,218,18,3903,1044
213,4049,1060,298,18,3903,1044
213,5050,1120,341,18,3903,1044
213,6051,1235,389,18,3903,1044
213,7050,1339,457,18,3903,1044
213,8051,1508,531,18,3903,1044
213,9052,1671,563,18,3903,1044
213,10053,1831,585,18,3903,1044
213,11052,2004,624,18,3903,1044
213,12053,2273,680,18,3903,1044
213,13052,2584,733,18,3903,1044
213,14053,2757,808,18,3903,1044
213,15053,2955,848,18,3903,1044
213,16052,3247,909,18,3903,1044
213,17053,3466,958,18,3903,1044
213,18062,3795,1020,18,3903,1044
214,1056,647,58,16,5208,862
214,2056,1057,132,16,5208,862
214,3059,1349,222,16,5208,862
214,4059,1597,296,16,5208,862
214,5060,1910,344,16,5208,862
214,6061,2192,426,16,5208,862
214,7060,2560,472,16,5208,862
214,8061,2730,497,16,5208,862
214,9061,3057,540,16,5208,862
214,10061,3274,548,16,5208,862
214,11071,3642,656,16,5208,862
214,12071,4044,736,16,5208,862
214,13071,4303,751,16,5208,862
214,14071,4599,779,16,5208,862
214,15071,4860,818,16,5208,862
214,16071,5119,846,16,5208,862
215,1056,792,126,13,5490,1156
215,2072,1233,239,13,5490,1156
215,3072,1624,393,13,5490,1156
215,4072,1974,534,13,5490,1156
215,5073,2442,603,13,5490,1156
215,6073,2823,672,13,5490,1156
215,7079,3197,835,13,5490,1156
215,8079,3702,918,13,5490,1156
215,9079,4087,971,13,5490,1156
215,10081,4318,999,13,5490,1156
215,11081,4643,1059,13,5490,1156
215,12081,5125,1127,13,5490,1156
216,1049,490,137,21,4607,882
216,2055,689,166,21,4607,882
216,3055,976,197,21,4607,882
216,4056,1188,259,21,4607,882
216,5056,1304,301,21,4607,882
216,6056,1589,364,21,4607,882
216,7056,1863,423,21,4607,882
216,8056,2044,481,21,4607,882
216,9055,2187,533,21,4607,882
216,10056,2405,562,21,4607,882
216,11055,2631,576,21,4607,882
216,12056,2819,593,21,4607,882
216,13055,3000,601,21,4607,882
216,14056,3245,645,21,4607,882
216,15056,3430,673,21,4607,882
216,16057,3703,737,21,4607,882
216,17056,3945,761,21,4607,882
216,18057,4114,770,21,4607,882
216,19059,4280,823,21,4607,882
216,20058,4483,841,21,4607,882
217,1050,347,54,16,5379,979
217,2060,875,145,16,5379,979
217,3060,1255,224,16,5379,979
217,4061,1481,242,16,5379,979
217,5060,1788,331,16,5379,979
217,6060,2136,356,16,5379,979
217,7060,2366,432,16,5379,979
217,8061,2619,488,16,5379,979
217,9061,2776,525,16,5379,979
217,10061,3173,591,16,5379,979
217,11062,3518,641,16,5379,979
217,12080,3865,691,16,5379,979
217,13081,4170,766,16,5379,979
217,14082,4408,811,16,5379,979
217,15084,4702,852,16,5379,979
217,16084,5199,954,16,5379,979
218,1048,760,110,8,4295,785
218,2049,1217,234,8,4295,785
218,3049,1662,381,8,4295,785
218,4049,2220,463,8,4295,785
218,5055,2830,551,8,4295,785
218,6062,3380,648,8,4295,785
218,7075,3782,730,8,4295,785
219,1040,398,91,14,3648,970
219,2042,655,162,14,3648,970
219,3046,892,228,14,3648,970
219,4046,1125,300,14,3648,970
219,5046,1463,365,14,3648,970
219,6047,1715,448,14,3648,970
219,7046,1984,576,14,3648,970
219,8046,2245,641,14,3648,970
219,9046,2409,660,14,3648,970
219,10046,2708,705,14,3648,970
219,11047,2981,802,14,3648,970
219,12048,3189,872,14,3648,970
219,13047,3466,919,14,3648,970
220,1076,729,117,15,5096,677
220,2078,1117,208,15,5096,677
220,3078,1624,257,15,5096,677
220,4078,1788,276,15,5096,677
220,5080,2063,312,15,5096,677
220,6079,2372,372,15,5096,677
220,7092,2788,393,15,5096,677
220,8092,3083,425,15,5096,677
220,9093,3311,438,15,5096,677
220,10093,3596,488,15,5096,677
220,11093,3999,541,15,5096,677
220,12094,4466,607,15,5096,677
220,13094,4597,620,15,5096,677
220,14095,4891,657,15,5096,677
221,1053,494,100,10,3748,1009
221,2052,892,253,10,3748,1009
221,3062,1273,366,10,3748,1009
221,4061,1680,456,10,3748,1009
221,5062,2236,566,10,3748,1009
221,6062,2580,675,10,3748,1009
221,7062,2958,767,10,3748,1009
221,8062,3123,860,10,3748,1009
221,9070,3503,974,10,3748,1009
222,1040,737,126,1,925,145
223,1047,692,104,7,5448,841
223,2048,1374,262,7,5448,841
223,3055,2276,364,7,5448,841
223,4057,3173,469,7,5448,841
223,5058,3925,548,7,5448,841
223,6058,4719,662,7,5448,841
223,7068,5376,825,7,5448,841
224,1041,335,53,29,7143,1637
224,2040,684,132,29,7143,1637
224,3040,981,190,29,7143,1637
224,4041,1296,243,29,7143,1637
224,5042,1709,351,29,7143,1637
224,6041,1913,420,29,7143,1637
224,7042,2278,489,29,7143,1637
224,8042,2491,560,29,7143,1637
224,9043,2710,617,29,7143,1637
224,10043,2982,671,29,7143,1637
224,11043,3235,700,29,7143,1637
224,12043,3425,740,29,7143,1637
224,13043,3660,798,29,7143,1637
224,14043,3877,851,29,7143,1637
224,15043,4126,896,29,7143,1637
224,16044,4303,940,29,7143,1637
224,17045,4529,1000,29,7143,1637
224,18045,4690,1039,29,7143,1637
224,19044,4827,1077,29,7143,1637
224,20046,5013,1124,29,7143,1637
224,21046,5203,1161,29,7143,1637
224,22045,5381,1257,29,7143,1637
224,23047,5574,1300,29,7143,1637
224,24047,5821,1330,29,7143,1637
224,25047,6021,1379,29,7143,1637
224,26047,6270,1458,29,7143,1637
224,27047,6530,1520,29,7143,1637
224,28047,6933,1581,29,7143,1637
225,1048,797,148,9,5262,953
225,2057,1335,209,9,5262,953
225,3060,1961,349,9,5262,953
225,4060,2452,439,9,5262,953
225,5060,2905,571,9,5262,953
225,6061,3343,654,9,5262,953
225,7060,4021,757,9,5262,953
225,8060,4761,882,9,5262,953
226,1038,696,102,12,4210,898
226,2047,1139,156,12,4210,898
226,3048,1436,201,12,4210,898
226,4048,1812,257,12,4210,898
226,5048,2219,382,12,4210,898
226,6048,2360,415,12,4210,898
226,7049,2670,515,12,4210,898
226,8049,3040,616,12,4210,898
226,9049,3411,708,12,4210,898
226,10050,3709,775,12,4210,898
226,11051,4022,856,12,4210,898
227,1046,771,131,18,5068,1080
227,2050,1081,184,18,5068,1080
227,3050,1418,262,18,5068,1080
227,4050,1598,305,18,5068,1080
227,5051,1867,375,18,5068,1080
227,6052,2067,407,18,5068,1080
227,7052,2331,438,18,5068,1080
227,8053,2582,465,18,5068,1080
227,9053,2881,560,18,5068,1080
227,10053,3054,617,18,5068,1080
227,11055,3333,673,18,5068,1080
227,12055,3600,735,18,5068,1080
227,13054,3976,804,18,5068,1080
227,14055,4247,837,18,5068,1080
227,15056,4514,890,18,5068,1080
227,16056,4657,942,18,5068,1080
227,17057,4914,1038,18,5068,1080
228,1051,637,102,10,5043,902
228,2051,1181,190,10,5043,902
228,3052,1767,337,10,5043,902
228,4052,2172,435,10,5043,902
228,5054,2855,538,10,5043,902
228,6057,3288,659,10,5043,902
228,7057,3821,764,10,5043,902
228,8057,4330,807,10,5043,902
228,9057,4685,868,10,5043,902
229,1051,527,61,16,4337,793
229,2052,972,98,16,4337,793
229,3053,1385,142,16,4337,793
229,4053,1656,175,16,4337,793
229,5053,1935,224,16,4337,793
229,6053,2173,263,16,4337,793
229,7053,2447,342,16,4337,793
229,8054,2748,419,16,4337,793
229,9055,3048,451,16,4337,793
229,10055,3277,472,16,4337,793
229,11055,3427,505,16,4337,793
229,12055,3555,540,16,4337,793
229,13055,3761,625,16,4337,793
229,14055,3982,685,16,4337,793
229,15055,4164,743,16,4337,793
230,1049,482,92,3,1053,225
230,2049,739,144,3,1053,225
230,3050,940,197,3,1053,225
231,1042,528,116,18,3900,1236
231,2044,612,145,18,3900,1236
231,3045,832,185,18,3900,1236
231,4044,1019,281,18,3900,1236
231,5044,1244,403,18,3900,1236
231,6045,1448,468,18,3900,1236
231,7045,1546,537,18,3900,1236
231,8044,1809,583,18,3900,1236
231,9045,2038,669,18,3900,1236
231,10050,2153,700,18,3900,1236
231,11050,2348,745,18,3900,1236
231,12059,2455,793,18,3900,1236
231,13070,2626,849,18,3900,1236
231,14069,2918,958,18,3900,1236
231,15070,3184,1039,18,3900,1236
231,16071,3252,1055,18,3900,1236
231,17071,3613,1136,18,3900,1236
231,18074,3843,1211,18,3900,1236
232,1046,631,174,18,4551,1025
232,2047,900,264,18,4551,1025
232,3047,1186,321,18,4551,1025
232,4048,1520,413,18,4551,1025
232,5047,1840,452,18,4551,1025
232,6047,2080,522,18,4551,1025
232,7048,2285,591,18,4551,1025
232,8047,2503,675,18,4551,1025
232,9048,2710,724,18,4551,1025
232,10049,2896,751,18,4551,1025
232,11050,3097,778,18,4551,1025
232,12050,3330,836,18,4551,1025
232,13050,3550,865,18,4551,1025
232,14051,3825,882,18,4551,1025
232,15052,3993,927,18,4551,1025
232,16051,4214,951,18,4551,1025
232,17053,4455,990,18,4551,1025
233,1044,354,95,18,3540,1459
233,2044,578,222,18,3540,1459
233,3044,719,317,18,3540,1459
233,4044,890,405,18,3540,1459
233,5045,1120,490,18,3540,1459
233,6045,1392,558,18,3540,1459
233,7045,1530,624,18,3540,1459
233,8049,1711,707,18,3540,1459
233,9049,1892,824,18,3540,1459
233,10050,2133,879,18,3540,1459
233,11051,2316,952,18,3540,1459
233,12051,2446,1019,18,3540,1459
233,13051,2607,1085,18,3540,1459
233,14051,2793,1213,18,3540,1459
233,15051,2995,1276,18,3540,1459
233,16051,3206,1348,18,3540,1459
233,17052,3345,1397,18,3540,1459
233,18052,3482,1440,18,3540,1459
234,1040,584,115,12,3986,759
234,2040,897,158,12,3986,759
234,3041,1175,210,12,3986,759
234,4041,1554,263,12,3986,759
234,5041,1879,295,12,3986,759
234,6041,2211,353,12,3986,759
234,7042,2498,422,12,3986,759
234,8041,2687,469,12,3986,759
234,9061,2939,500,12,3986,759
234,10061,3222,546,12,3986,759
234,11060,3623,665,12,3986,759
234,12060,3920,744,12,3986,759
235,1053,524,61,25,4362,885
235,2054,805,91,25,4362,885
235,3054,963,124,25,4362,885
235,4054,1110,148,25,4362,885
235,5055,1213,160,25,4362,885
235,6056,1256,181,25,4362,885
235,7056,1447,253,25,4362,885
235,8056,1629,277,25,4362,885
235,9057,1833,308,25,4362,885
235,10058,2014,349,25,4362,885
235,11058,2108,377,25,4362,885
235,12062,2309,416,25,4362,885
235,13062,2417,468,25,4362,885
235,14062,2579,497,25,4362,885
235,15062,2674,524,25,4362,885
235,16062,2836,559,25,4362,885
235,17062,3048,605,25,4362,885
235,18074,3209,632,25,4362,885
235,19074,3354,679,25,4362,885
235,20074,3494,704,25,4362,885
235,21074,3706,750,25,4362,885
235,22074,3859,779,25,4362,885
235,23074,4028,815,25,4362,885
235,24074,4134,846,25,4362,885
235,25075,4310,882,25,4362,885
237,1048,711,158,17,4669,648
237,2049,970,200,17,4669,648
237,3049,1219,233,17,4669,648
237,4049,1577,254,17,4669,648
237,5052,1783,267,17,4669,648
237,6052,1938,288,17,4669,648
237,7052,2161,317,17,4669,648
237,8051,2334,346,17,4669,648
237,9052,2567,362,17,4669,648
237,10051,2884,391,17,4669,648
237,11052,3139,419,17,4669,648
237,12051,3337,468,17,4669,648
237,13052,3626,511,17,4669,648
237,14052,3890,540,17,4669,648
237,15051,4178,580,17,4669,648
237,16053,4403,594,17,4669,648
237,17054,4610,644,17,4669,648
238,1050,591,74,2,791,91
239,1048,823,124,8,5040,711
239,2058,1572,226,8,5040,711
239,3068,2359,336,8,5040,711
239,4068,2959,404,8,5040,711
239,5069,3626,504,8,5040,711
239,6071,4048,557,8,5040,711
239,7073,4629,621,8,5040,711
240,1050,743,158,3,1692,311
240,2053,1340,267,3,1692,311
241,1050,722,111,15,4584,716
241,2051,1124,167,15,4584,716
241,3052,1417,213,15,4584,716
241,4052,1729,277,15,4584,716
241,5052,2070,330,15,4584,716
241,6052,2335,366,15,4584,716
241,7053,2529,412,15,4584,716
241,8052,2801,456,15,4584,716
241,9053,3004,505,15,4584,716
241,10053,3205,567,15,4584,716
241,11053,3459,610,15,4584,716
241,12054,3672,626,15,4584,716
241,13053,3951,651,15,4584,716
241,14054,4276,691,15,4584,716
242,1054,637,163,11,4363,962
242,2055,1054,255,11,4363,962
242,3056,1408,324,11,4363,962
242,4056,1743,376,11,4363,962
242,5056,2096,442,11,4363,962
242,6056,2657,506,11,4363,962
242,7056,2965,535,11,4363,962
242,8056,3406,638,11,4363,962
242,9066,3636,712,11,4363,962
242,10067,4047,866,11,4363,962
242,11066,4346,962,11,4363,962
243,1041,520,98,8,3930,866
243,2041,1102,222,8,3930,866
243,3047,1619,335,8,3930,866
243,4048,2286,437,8,3930,866
243,5048,2691,555,8,3930,866
243,6057,3240,713,8,3930,866
243,7062,3614,800,8,3930,866
244,1045,484,139,8,3695,2937
244,2049,899,542,8,3695,2937
244,3049,1475,835,8,3695,2937
244,4049,1926,1176,8,3695,2937
244,5052,2388,1516,8,3695,2937
244,6053,2868,2051,8,3695,2937
244,7053,3312,2608,8,3695,2937
245,1040,682,155,7,3971,1145
245,2047,1296,328,7,3971,1145
245,3046,1756,473,7,3971,1145
245,4047,2319,644,7,3971,1145
245,5046,2713,775,7,3971,1145
245,6056,3376,919,7,3971,1145
245,7055,3879,1130,7,3971,1145
246,1052,409,102,3,1067,406
246,2053,790,294,3,1067,406
246,3053,1026,398,3,1067,406
247,1039,519,69,15,3945,885
247,2039,853,133,15,3945,885
247,3039,1186,192,15,3945,885
247,4039,1338,231,15,3945,885
247,5039,1573,322,15,3945,885
247,6038,1739,346,15,3945,885
247,7038,1921,393,15,3945,885
247,8040,2057,442,15,3945,885
247,9039,2301,494,15,3945,885
247,10047,2546,581,15,3945,885
247,11046,2772,638,15,3945,885
247,12046,2973,652,15,3945,885
247,13046,3202,723,15,3945,885
247,14046,3513,803,15,3945,885
248,1042,460,106,12,3280,1270
248,2044,666,203,12,3280,1270
248,3044,818,312,12,3280,1270
248,4044,1136,475,12,3280,1270
248,5043,1494,625,12,3280,1270
248,6045,1697,705,12,3280,1270
248,7044,1947,805,12,3280,1270
248,8045,2237,910,12,3280,1270
248,9048,2475,1054,12,3280,1270
248,10049,2704,1136,12,3280,1270
248,11050,2910,1183,12,3280,1270
248,12049,3201,1244,12,3280,1270
249,1049,753,161,12,3809,854
249,2051,1139,269,12,3809,854
249,3052,1494,326,12,3809,854
249,4052,1853,394,12,3809,854
249,5053,2125,478,12,3809,854
249,6053,2400,534,12,3809,854
249,7054,2668,572,12,3809,854
249,8055,2834,617,12,3809,854
249,9055,3058,658,12,3809,854
249,10055,3316,711,12,3809,854
249,11055,3653,785,12,3809,854
250,1047,766,178,4,2680,473
250,2049,1261,324,4,2680,473
250,3049,1730,373,4,2680,473
250,4056,2525,461,4,2680,473
251,1045,501,96,7,2932,302
251,2045,894,141,7,2932,302
251,3045,1357,172,7,2932,302
251,4046,1745,188,7,2932,302
251,5046,2086,216,7,2932,302
251,6046,2526,261,7,2932,302
251,7047,2896,302,7,2932,302
252,1047,794,139,11,4737,759
252,2047,1329,233,11,4737,759
252,3048,1807,302,11,4737,759
252,4048,2159,341,11,4737,759
252,5049,2575,403,11,4737,759
252,6049,3065,473,11,4737,759
252,7049,3383,534,11,4737,759
252,8055,3990,610,11,4737,759
252,9055,4277,662,11,4737,759
252,10055,4518,722,11,4737,759
253,1041,346,76,21,3381,1639
253,2041,482,102,21,3381,1639
253,3041,560,161,21,3381,1639
253,4041,691,228,21,3381,1639
253,5041,825,332,21,3381,1639
253,6041,998,390,21,3381,1639
253,7051,1134,485,21,3381,1639
253,8052,1326,596,21,3381,1639
253,9052,1469,680,21,3381,1639
253,10053,1680,815,21,3381,1639
253,11055,1836,907,21,3381,1639
253,12055,1934,952,21,3381,1639
253,13055,2084,1063,21,3381,1639
253,14055,2232,1128,21,3381,1639
253,15056,2411,1183,21,3381,1639
253,16056,2535,1215,21,3381,1639
253,17057,2662,1317,21,3381,1639
253,18056,2782,1373,21,3381,1639
253,19057,2924,1444,21,3381,1639
253,20057,3118,1523,21,3381,1639
253,21057,3318,1608,21,3381,1639
254,1046,705,156,6,2519,451
254,2062,1232,209,6,2519,451
254,3063,1660,274,6,2519,451
254,4063,2028,332,6,2519,451
254,5063,2376,427,6,2519,451
255,1048,776,164,1,1070,176
256,1042,484,105,9,3665,824
256,2042,1002,209,9,3665,824
256,3041,1416,302,9,3665,824
256,4041,1739,414,9,3665,824
256,5042,2245,513,9,3665,824
256,6042,2419,532,9,3665,824
256,7043,2814,604,9,3665,824
256,8042,3235,711,9,3665,824
257,1039,502,115,18,3549,1030
257,2039,768,192,18,3549,1030
257,3043,970,245,18,3549,1030
257,4043,1117,321,18,3549,1030
257,5043,1293,384,18,3549,1030
257,6044,1481,431,18,3549,1030
257,7044,1609,473,18,3549,1030
257,8044,1793,541,18,3549,1030
257,9044,1999,608,18,3549,1030
257,10059,2246,636,18,3549,1030
257,11059,2375,667,18,3549,1030
257,12059,2545,714,18,3549,1030
257,13059,2714,763,18,3549,1030
257,14062,2903,812,18,3549,1030
257,15062,3062,850,18,3549,1030
257,16064,3243,946,18,3549,1030
257,17064,3394,995,18,3549,1030
257,18064,3534,1030,18,3549,1030
258,1042,531,238,6,2752,1844
258,2043,1095,566,6,2752,1844
258,3053,1621,1023,6,2752,1844
258,4062,2104,1409,6,2752,1844
258,5066,2567,1663,6,2752,1844
259,1048,724,212,15,4588,1044
259,2047,1018,292,15,4588,1044
259,3048,1332,362,15,4588,1044
259,4047,1524,428,15,4588,1044
259,5047,1856,492,15,4588,1044
259,6048,2219,540,15,4588,1044
259,7047,2623,565,15,4588,1044
259,8048,2983,650,15,4588,1044
259,9048,3220,687,15,4588,1044
259,10049,3474,739,15,4588,1044
259,11048,3682,765,15,4588,1044
259,12049,3834,827,15,4588,1044
259,13050,4006,885,15,4588,1044
259,14049,4285,931,15,4588,1044
259,15054,4514,1027,15,4588,1044
260,1048,420,82,18,4745,766
260,2047,842,136,18,4745,766
260,3048,1117,199,18,4745,766
260,4049,1484,241,18,4745,766
260,5050,1691,266,18,4745,766
260,6050,1894,298,18,4745,766
260,7050,2213,334,18,4745,766
260,8050,2455,375,18,4745,766
260,9050,2599,408,18,4745,766
260,10052,2837,464,18,4745,766
260,11053,3096,503,18,4745,766
260,12052,3307,557,18,4745,766
260,13052,3550,575,18,4745,766
260,14058,3777,589,18,4745,766
260,15058,4083,624,18,4745,766
260,16058,4242,674,18,4745,766
260,17058,4532,703,18,4745,766
261,1041,434,231,18,3636,2331
261,2042,604,353,18,3636,2331
261,3042,770,498,18,3636,2331
261,4044,901,638,18,3636,2331
261,5045,1155,797,18,3636,2331
261,6045,1318,903,18,3636,2331
261,7068,1466,1030,18,3636,2331
261,8068,1609,1113,18,3636,2331
261,9067,1801,1236,18,3636,2331
261,10068,2059,1335,18,3636,2331
261,11068,2243,1468,18,3636,2331
261,12068,2328,1572,18,3636,2331
261,13067,2542,1730,18,3636,2331
261,14069,2798,1846,18,3636,2331
261,15071,3057,1959,18,3636,2331
261,16078,3284,2072,18,3636,2331
261,17079,3486,2174,18,3636,2331
262,1066,853,94,15,4969,842
262,2072,1405,150,15,4969,842
262,3073,1723,178,15,4969,842
262,4074,1879,216,15,4969,842
262,5076,2274,300,15,4969,842
262,6076,2586,383,15,4969,842
262,7076,2808,440,15,4969,842
262,8076,3190,543,15,4969,842
262,9076,3591,602,15,4969,842
262,10076,3867,631,15,4969,842
262,11077,4103,655,15,4969,842
262,12080,4397,711,15,4969,842
262,13081,4536,763,15,4969,842
262,14082,4681,801,15,4969,842
263,1040,647,111,5,2010,358
263,2041,1007,172,5,2010,358
263,3044,1392,228,5,2010,358
263,4044,1803,317,5,2010,358
264,1036,513,135,14,3765,1276
264,2036,820,219,14,3765,1276
264,3039,1087,333,14,3765,1276
264,4039,1346,409,14,3765,1276
264,5040,1679,507,14,3765,1276
264,6040,1927,629,14,3765,1276
264,7040,2105,716,14,3765,1276
264,8040,2376,819,14,3765,1276
264,9041,2580,904,14,3765,1276
264,10042,2853,1005,14,3765,1276
264,11042,3141,1071,14,3765,1276
264,12042,3453,1150,14,3765,1276
264,13042,3564,1223,14,3765,1276
265,1050,779,178,12,4821,1277
265,2050,1433,419,12,4821,1277
265,3050,1939,547,12,4821,1277
265,4050,2371,640,12,4821,1277
265,5051,2662,677,12,4821,1277
265,6052,2913,750,12,4821,1277
265,7052,3250,806,12,4821,1277
265,8053,3574,903,12,4821,1277
265,9052,3916,982,12,4821,1277
265,10053,4320,1052,12,4821,1277
265,11054,4583,1148,12,4821,1277
266,1046,839,111,14,4748,952
266,2048,1265,157,14,4748,952
266,3049,1469,180,14,4748,952
266,4049,1732,238,14,4748,952
266,5049,2028,344,14,4748,952
266,6050,2313,434,14,4748,952
266,7050,2590,508,14,4748,952
266,8050,2843,549,14,4748,952
266,9051,3135,591,14,4748,952
266,10052,3449,667,14,4748,952
266,11052,3837,756,14,4748,952
266,12053,4223,816,14,4748,952
266,13053,4381,858,14,4748,952
266,14053,4635,944,14,4748,952
267,1041,507,117,10,2139,494
267,2043,642,179,10,2139,494
267,3044,853,242,10,2139,494
267,4044,1109,288,10,2139,494
267,5045,1391,331,10,2139,494
267,6046,1588,380,10,2139,494
267,7046,1750,394,10,2139,494
267,8046,1917,435,10,2139,494
267,9054,2044,463,10,2139,494
268,1036,652,161,11,3614,960
268,2036,863,207,11,3614,960
268,3035,1269,289,11,3614,960
268,4039,1781,436,11,3614,960
268,5039,2092,510,11,3614,960
268,6043,2387,561,11,3614,960
268,7043,2600,633,11,3614,960
268,8043,2849,692,11,3614,960
268,9045,3048,771,11,3614,960
268,10045,3371,862,11,3614,960
268,11045,3572,925,11,3614,960
269,1043,592,285,11,4216,3287
269,2043,893,529,11,4216,3287
269,3043,1252,853,11,4216,3287
269,4043,1744,1254,11,4216,3287
269,5043,2185,1586,11,4216,3287
269,6043,2629,1998,11,4216,3287
269,7043,3017,2328,11,4216,3287
269,8043,3428,2676,11,4216,3287
269,9043,3774,2893,11,4216,3287
269,10043,4046,3133,11,4216,3287
270,1044,667,139,6,3691,1176
270,2044,1242,308,6,3691,1176
270,3049,1791,563,6,3691,1176
270,4049,2298,747,6,3691,1176
270,5049,2932,895,6,3691,1176
270,6050,3470,1122,6,3691,1176
271,1041,405,53,13,2726,378
271,2042,546,101,13,2726,378
271,3043,748,148,13,2726,378
271,4043,887,175,13,2726,378
271,5045,1081,195,13,2726,378
271,6045,1285,225,13,2726,378
271,7045,1493,247,13,2726,378
271,8045,1720,260,13,2726,378
271,9045,1993,305,13,2726,378
271,10045,2194,320,13,2726,378
271,11045,2329,334,13,2726,378
271,12045,2513,359,13,2726,378
272,1047,810,132,9,4989,1020
272,2051,1530,293,9,4989,1020
272,3052,2039,369,9,4989,1020
272,4052,2479,418,9,4989,1020
272,5059,2810,463,9,4989,1020
272,6073,3269,524,9,4989,1020
272,7075,3668,647,9,4989,1020
272,8074,4386,841,9,4989,1020
